Block Height,Timestamp,Address,Algorithm,Difficulty
3413604,2025-07-29 08:30:20,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.59171901483766
3413605,2025-07-29 08:38:12,Unknown,Stake,87415399.86333826
3413606,2025-07-29 08:37:58,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.44280937008983
3413607,2025-07-29 08:38:45,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,21.19617085844886
3413608,2025-07-29 08:38:31,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.06570602364859
3413609,2025-07-29 08:39:08,Unknown,Stake,86775562.61034516
3413610,2025-07-29 08:38:58,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02204301238021144
3413611,2025-07-29 08:40:26,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,22.124377886383
3413612,2025-07-29 08:41:17,Unknown,Stake,88224509.7053496
3413613,2025-07-29 08:42:33,Unknown,Stake,88209468.93100612
3413614,2025-07-29 08:42:19,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,22.32914707964884
3413615,2025-07-29 08:44:14,Unknown,Stake,89263985.93425998
3413616,2025-07-29 08:44:34,Unknown,Stake,89814080.4037364
3413617,2025-07-29 08:44:20,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02698661602206532
3413618,2025-07-29 08:48:12,Unknown,Stake,91233531.8455565
3413619,2025-07-29 08:48:36,Unknown,Stake,88232363.91235779
3413620,2025-07-29 08:48:40,Unknown,Stake,89418222.80429506
3413621,2025-07-29 08:49:36,Unknown,Stake,91859992.01187158
3413622,2025-07-29 08:49:22,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.63108323287283
3413623,2025-07-29 08:49:52,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.10723613690234
3413624,2025-07-29 08:51:15,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.65568196779715
3413625,2025-07-29 08:51:59,Unknown,Stake,88268721.65843314
3413626,2025-07-29 08:54:05,Unknown,Stake,88306660.81764485
3413627,2025-07-29 08:53:51,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.73845890712705
3413628,2025-07-29 08:54:41,Unknown,Stake,92354690.02122903
3413629,2025-07-29 08:56:39,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.49562663366245
3413630,2025-07-29 08:57:51,Unknown,Stake,88345298.09470034
3413631,2025-07-29 09:00:27,Unknown,Stake,88313726.08640648
3413632,2025-07-29 09:00:15,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02141425231469001
3413633,2025-07-29 09:03:09,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,21.34948620876149
3413634,2025-07-29 09:02:58,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.24117666220669
3413635,2025-07-29 09:03:26,Unknown,Stake,88348514.77217363
3413636,2025-07-29 09:04:29,Unknown,Stake,88378502.14496714
3413637,2025-07-29 09:05:08,Unknown,Stake,90324335.60361232
3413638,2025-07-29 09:04:54,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.71274450676737
3413639,2025-07-29 09:05:08,VB9RkKJanyR8SGRzZRtyyBbdRp4kAJ3uT1,SHA256D,15.47791414382307
3413640,2025-07-29 09:08:58,Unknown,Stake,91650228.17043833
3413641,2025-07-29 09:08:54,Unknown,Stake,88441983.79013532
3413642,2025-07-29 09:09:39,Unknown,Stake,90327060.2951355
3413643,2025-07-29 09:09:54,Unknown,Stake,90247590.072103
3413644,2025-07-29 09:10:50,Unknown,Stake,90293390.00970715
3413645,2025-07-29 09:14:25,Unknown,Stake,91970658.38355269
3413646,2025-07-29 09:14:38,Unknown,Stake,88561278.90878622
3413647,2025-07-29 09:14:24,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.0214433096284992
3413648,2025-07-29 09:17:25,Unknown,Stake,91635070.73185469
3413649,2025-07-29 09:18:50,Unknown,Stake,88615174.1802825
3413650,2025-07-29 09:19:04,Unknown,Stake,89603104.99724159
3413651,2025-07-29 09:19:42,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.45831901321566
3413652,2025-07-29 09:20:05,Unknown,Stake,90330741.78838839
3413653,2025-07-29 09:20:00,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.37688274367722
3413654,2025-07-29 09:21:53,Unknown,Stake,90661323.82649319
3413655,2025-07-29 09:21:50,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,21.59252490411594
3413656,2025-07-29 09:22:26,Unknown,Stake,90686824.24620928
3413657,2025-07-29 09:23:28,Unknown,Stake,92567542.45341706
3413658,2025-07-29 09:24:10,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,21.59210805732341
3413659,2025-07-29 09:28:56,Unknown,Stake,92613655.78198417
3413660,2025-07-29 09:28:46,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.71915678865061
3413661,2025-07-29 09:30:33,Unknown,Stake,88887321.68762657
3413662,2025-07-29 09:30:19,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.43148851626671
3413663,2025-07-29 09:30:38,Unknown,Stake,90718537.20809841
3413664,2025-07-29 09:31:10,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,21.55764889101906
3413665,2025-07-29 09:35:19,Unknown,Stake,91085588.51411149
3413666,2025-07-29 09:35:05,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.4048924446338
3413667,2025-07-29 09:36:07,Unknown,Stake,88871997.96642214
3413668,2025-07-29 09:35:53,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,19.43440048838069
3413669,2025-07-29 09:39:00,Unknown,Stake,90634203.38674279
3413670,2025-07-29 09:39:25,Unknown,Stake,88927452.20271125
3413671,2025-07-29 09:39:11,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02118235246775134
3413672,2025-07-29 09:40:24,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.68332034953024
3413673,2025-07-29 09:40:30,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02643217114059447
3413674,2025-07-29 09:42:39,Unknown,Stake,90074422.90149856
3413675,2025-07-29 09:44:04,Unknown,Stake,88908828.7113384
3413676,2025-07-29 09:44:09,Unknown,Stake,89941160.44917108
3413677,2025-07-29 09:44:01,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02639944022793712
3413678,2025-07-29 09:46:56,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,19.2063522955063
3413679,2025-07-29 09:48:31,Unknown,Stake,88931526.25344428
3413680,2025-07-29 09:50:36,Unknown,Stake,88959717.67071299
3413681,2025-07-29 09:50:59,Unknown,Stake,88946982.94326676
3413682,2025-07-29 09:52:46,Unknown,Stake,89681443.73914033
3413683,2025-07-29 09:53:38,Unknown,Stake,88962641.8314496
3413684,2025-07-29 09:53:35,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02637199992595639
3413685,2025-07-29 09:53:44,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02635016712362806
3413686,2025-07-29 09:58:19,Unknown,Stake,89890204.92099057
3413687,2025-07-29 10:01:40,Unknown,Stake,88012395.48208925
3413688,2025-07-29 10:04:27,Unknown,Stake,86779655.91083734
3413689,2025-07-29 10:04:13,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02249341003322441
3413690,2025-07-29 10:07:23,Unknown,Stake,86388027.84082322
3413691,2025-07-29 10:07:08,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,17.51928723888608
3413692,2025-07-29 10:07:44,Unknown,Stake,85210201.02419102
3413693,2025-07-29 10:07:44,Unknown,Stake,88940040.81978713
3413694,2025-07-29 10:07:34,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.51918607335806
3413695,2025-07-29 10:08:56,Unknown,Stake,88929418.93921903
3413696,2025-07-29 10:09:36,Unknown,Stake,88918715.32507361
3413697,2025-07-29 10:09:30,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02620044912771115
3413698,2025-07-29 10:09:31,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02620946052143769
3413699,2025-07-29 10:10:53,Unknown,Stake,88948332.1456604
3413700,2025-07-29 10:10:39,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,17.42029135992192
3413701,2025-07-29 10:11:42,Unknown,Stake,88938663.76620378
3413702,2025-07-29 10:11:42,bv1qf85ldqmp5z3z8x659834z4nlhyx6r0c7qalgt3,ProgPoW,21.44464413079769
3413703,2025-07-29 10:12:32,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.44853719528098
3413704,2025-07-29 10:14:02,Unknown,Stake,88977012.37600324
3413705,2025-07-29 10:15:15,Unknown,Stake,87251785.20351933
3413706,2025-07-29 10:15:04,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02622776433072076
3413707,2025-07-29 10:18:17,Unknown,Stake,88945437.03250907
3413708,2025-07-29 10:19:05,Unknown,Stake,85919955.69650948
3413709,2025-07-29 10:20:12,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,17.08140182472202
3413710,2025-07-29 10:20:35,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,16.41701690437165
3413711,2025-07-29 10:22:03,Unknown,Stake,85983630.47667691
3413712,2025-07-29 10:22:11,Unknown,Stake,84964971.0872755
3413713,2025-07-29 10:22:06,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02616204218422213
3413714,2025-07-29 10:24:44,Unknown,Stake,88826310.77215934
3413715,2025-07-29 10:24:58,Unknown,Stake,84411052.89491394
3413716,2025-07-29 10:24:48,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.73633172767805
3413717,2025-07-29 10:26:37,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,16.58966270802638
3413718,2025-07-29 10:29:32,Unknown,Stake,86096065.60969858
3413719,2025-07-29 10:29:18,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,16.36979411107523
3413720,2025-07-29 10:30:19,Unknown,Stake,85573244.41606367
3413721,2025-07-29 10:30:12,Unknown,Stake,88716953.58796123
3413722,2025-07-29 10:32:03,Unknown,Stake,88709376.3265198
3413723,2025-07-29 10:31:49,Unknown,SHA256D,15.41324253980562
3413724,2025-07-29 10:32:51,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.05019084113135
3413725,2025-07-29 10:33:30,Unknown,Stake,85550590.35854143
3413726,2025-07-29 10:33:16,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,21.04314123911121
3413727,2025-07-29 10:34:17,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02340432902411787
3413728,2025-07-29 10:36:36,Unknown,Stake,86647314.46719435
3413729,2025-07-29 10:37:10,Unknown,Stake,85675140.73747955
3413730,2025-07-29 10:36:56,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02604083883806242
3413731,2025-07-29 10:38:32,Unknown,Stake,88632725.90028583
3413732,2025-07-29 10:38:18,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02604249454790531
3413733,2025-07-29 10:42:21,Unknown,Stake,88623823.60270226
3413734,2025-07-29 10:44:44,Unknown,Stake,86289349.81739701
3413735,2025-07-29 10:44:30,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02607087091865657
3413736,2025-07-29 10:45:04,Unknown,Stake,85620828.36159419
3413737,2025-07-29 10:44:57,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,15.56647942681223
3413738,2025-07-29 10:46:34,Unknown,Stake,88572203.22416262
3413739,2025-07-29 10:47:54,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.39136752952229
3413740,2025-07-29 10:48:07,Unknown,Stake,86423836.47071539
3413741,2025-07-29 10:48:58,Unknown,Stake,88557071.53682502
3413742,2025-07-29 10:48:51,Unknown,Stake,88564539.20037557
3413743,2025-07-29 10:49:03,Unknown,Stake,88576356.2856616
3413744,2025-07-29 10:50:56,Unknown,Stake,88583827.20211491
3413745,2025-07-29 10:52:00,Unknown,Stake,86434239.7979654
3413746,2025-07-29 10:51:46,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,15.05609366264111
3413747,2025-07-29 10:52:47,Unknown,Stake,88577192.51964322
3413748,2025-07-29 10:54:01,Unknown,Stake,88570252.2559006
3413749,2025-07-29 10:54:16,Unknown,Stake,88563480.2759315
3413750,2025-07-29 10:56:55,Unknown,Stake,88556570.02246393
3413751,2025-07-29 10:56:51,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02585531439446842
3413752,2025-07-29 10:57:23,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.0255933110211159
3413753,2025-07-29 10:58:47,Unknown,Stake,86367802.45560494
3413754,2025-07-29 10:59:07,Unknown,Stake,85890958.00314306
3413755,2025-07-29 11:00:11,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,15.37003326501988
3413756,2025-07-29 11:02:36,Unknown,Stake,88500937.21512778
3413757,2025-07-29 11:07:06,Unknown,Stake,84903563.86072434
3413758,2025-07-29 11:06:52,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,14.16501603351587
3413759,2025-07-29 11:06:38,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,13.31510045674784
3413760,2025-07-29 11:06:44,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.353323967652
3413761,2025-07-29 11:07:40,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.33957977457528
3413762,2025-07-29 11:07:55,Unknown,Stake,85053547.53851151
3413763,2025-07-29 11:08:27,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,20.32585413133026
3413764,2025-07-29 11:09:59,Unknown,Stake,88421174.20577106
3413765,2025-07-29 11:12:18,Unknown,Stake,84604898.07981282
3413766,2025-07-29 11:12:46,Unknown,Stake,86167677.33972214
3413767,2025-07-29 11:13:31,Unknown,Stake,88355586.74012087
3413768,2025-07-29 11:14:43,Unknown,Stake,88368763.03288068
3413769,2025-07-29 11:14:29,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,14.47658691020733
3413770,2025-07-29 11:15:53,Unknown,Stake,88369956.02810551
3413771,2025-07-29 11:19:15,Unknown,Stake,88364074.5962644
3413772,2025-07-29 11:19:17,Unknown,Stake,86193562.75050719
3413773,2025-07-29 11:19:06,bv1qmce5q6xy8rk8evnzxz9guvuspzsr074ushd26z,RandomX,0.02511420862172104
3413774,2025-07-29 11:19:57,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,14.23628194303607
3413775,2025-07-29 11:21:08,Unknown,Stake,88349346.70964377
3413776,2025-07-29 11:22:10,Unknown,Stake,87399222.46749823
3413777,2025-07-29 11:23:17,Unknown,Stake,88833739.80502513
3413778,2025-07-29 11:23:03,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,14.00787020917924
3413779,2025-07-29 11:25:20,Unknown,Stake,89343717.67090473
3413780,2025-07-29 11:26:11,Unknown,Stake,88385273.61886686
3413781,2025-07-29 11:26:48,Unknown,Stake,88978671.89636303
3413782,2025-07-29 11:26:34,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,13.88483266489778
3413783,2025-07-29 11:27:29,bv1qzggn4kvtxdxhzr3yueamu2lqrtvxytaeye8mcm,ProgPoW,13.72775177560305
3413784,2025-07-29 11:29:10,bv1qjx2g5rnhx8wa92sy3fem2a030wt64x0ttrxu3n,ProgPoW,19.42974146117749
3413785,2025-07-29 11:29:45,VGFf24bPSfe4ETQftBSbzBKsV5wWKt35Hf,SHA256D,14.24024540439694
3413786,2025-07-29 11:30:50,Unknown,Stake,88404677.97192678
3413787,2025-07-29 11:31:19,bv1qg7jqg468qsplnnngwpc8ur29mmkdh3kfsgaqvy,ProgPoW,19.40111617106605
3413788,2025-07-29 11:32:11,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02490381052811583
3413789,2025-07-29 11:33:09,Unknown,Stake,88401235.09023361
3413790,2025-07-29 11:35:30,Unknown,Stake,88398070.09687741
3413791,2025-07-29 11:35:16,VHU81LE2bTUe5AWSHSrDHcocqRWCK4dCRo,RandomX,0.02583027575548679
